sku,sentiment,text
LAABB92004,positief,"Ik wilde graag pantoffels zonder harde zool omdat ik ook altijd graag op blote voeten of sokken loop. Daarvoor is het alleen te koud nu. Deze pantoffels voelen als sokken, maar dan veel zachter. Ze houden mijn voeten goed warm, terwijl ze niet (te) dik zijn."
LAABB92004,neutraal,Pas(vorm)moet
LAABB92004,positief,Het zijn heerlijke warme sloffen
LAABB92004,positief,"Je kunt de pantoffel boven de enkel dichtmaken, lekker warm"
LAABB92004,positief,Ze zijn heerlijk fluffy en warm. De meest comfortabele sloffen die ik ooit heb gehad.
LAABB92004,positief,Lekker warm
LAABB92004,positief,Comfortabel en heerlijk warm zonder té warm te zijn. Staan superleuk en lopen ook prettig doordat de zool niet zo heel dik is. Bij andere sloffen met dikke zolen loopt het dan soms wiebelig. Deze zijn perfect in alle opzichten!
LAABB92004,positief,Erg warm Stapt er makkelijk in Zachte stof
LAABB92004,positief,Lekker warm en lopen lekker
LAABB92004,positief,"Heerlijk zacht! Houdt lekker warm en absoluut geen 'kleffe' voeten, zoals je bij de meeste pantoffels krijgt."
LAABB92004,positief,"Zacht, warm en goede kwaliteit."
LAABB92004,positief,Zijn warm en goede pasvorm.
LAABB92004,positief,De voering van de boven kant. Prima in orde. Geen problemen met klittenband. Mooi ontwerp zit lekker warm.
LAABB92004,positief,"Heerlijke sloffen om met je blote voeten te dragen. Zacht en soepel materiaal, ze zitten losjes om je voeten waardoor je voeten zich er vrij in kunnen bewegen. Je hoeft ze niet uit te doen als je met je voeten onder je billen op de bank wilt zitten. Door de hoogte van het model, houden ze ook je enkels lekker warm. Ik ben echt fan van deze sloffen, ik draag ze al jaren. Ik koop bijna elk jaar een nieuw, fris paar en de oude draag ik dan tijdens het schoonmaken en allerlei andere klussen."
LAABB92004,neutraal,24 uurs levering en kwaliteit
LAABB92004,positief,Lekker warm en superzacht!!
LAABB92004,neutraal,"Zachtheid, hoge enkel"
LAABB92004,positief,"Heerlijk warme sloffen die niet gaan lubberen om je voeten. Ondanks de aansluitende pasvorm zitten ze helemaal niet strak, je merkt amper dat je ze aan hebt en ze zijn superzacht. Ze vallen wel iets aan de ruime kant, ik heb normaal maat 42 en 41 zit mij het fijnst. Topsloffen die bovendien jaren meegaan!"
LAABB92004,positief,Zacht en lekker warm.
LAABB92004,positief,Heerlijk warm
LAABB92004,positief,Heerlijk warm en zachte pantoffel
LAABB92004,positief,Sluit mooi rond de enkel
LAABB92004,positief,Heerlijk warm en comfortabel
LAABB92004,positief,"Heerlijk warm, schattig gezicht, souplesse"
LAABB92004,negatief,"Heerlijk warm, stevige, stroeve zool (geen glijpartij op een gladde vloer), klittenbandsluiting, hoog model."
LAABB92004,positief,Lekker warm; leuk om te zien. Je kunt ze ook wassen. Ook een voordeel!
LAABB92004,positief,Comfortabel
LAABB92004,positief,"Zacht, makkelijk aan te doen en heerlijk warm. Daarnaast zien ze er mooi winters uit. Een echte aanrader om thuis mee rond te lopen."
LAABB92004,positief,Lekker zacht
LAABB92004,positief,Ze lopen heerlijk en zijn heerlijk warm
LAABB92004,positief,Lekkere warme sloffen.
LAABB92004,positief,zacht en warm
LAABB92004,positief,Lekker zacht en warm
LAABB92004,positief,Het klittenband waardoor het mooi aansluit.
LAABB92004,positief,Warm en zacht met een antislip zool.
LAABB92004,positief,"Heerlijk zacht, je voelt bijna niet dat je ze aan hebt."
LAABB92004,positief,"Zitten heerlijk, lekker warm"
LAABB92004,positief,Comfortabel
LAABB92004,positief,"Zacht, zodat je voet zijn eigen vorm blijft houden. Warme voeten op de koele vloer."
LAABB92004,neutraal,"Zacht,warm,comfortabel"
LAABB92004,neutraal,Comfort
LAABB92004,positief,Warm en zacht.
LAABB92004,positief,Lekker zacht en warm
LAABB92004,positief,"Ze zitten als een sok, zijn licht van gewicht en isoleren goed."
LAABB92004,positief,Heerlijk zachte warme pantoffel
LAABB92004,positief,Lekker warm Boven de enkels Zitten lekker
LAABB92004,positief,fijne warme sloffen.
LAABB92004,positief,Ze zitten lekker warm en een goede pasvorm.
LAABB92004,positief,de sloffen zijn lekker warm. Ik heb ze gekocht voor mijn kleindochter en ze telefoneerde een keer dat ze zoooo.... blij was met haar cadeau. Dat zegt genoeg !!!
LAABB92004,positief,Lekker zacht Flexibele zool Makkelijk aan te trekken door klittenband  Zool is warm en dik genoeg om lekker te lopen
LAABB92004,positief,mooi en heeeeerlijk warm
LAABB92004,positief,Warm Zacht Ook de enkel is bedekt Makkelijk aan te trekken
LAABB92004,positief,"Warm,zacht, zitten fijn, mooi."
LAABB92004,positief,Lekker soepel én warm. Soort van antislip zool.
LAABB92004,positief,Lekker Zacht
LAABB92004,positief,"de slof zit heerlijk,  lekker zacht !  en lekker warm"
LAABB92004,positief,"Echt warm, comfortabel"
LAABB92004,positief,Warm zacht en comfortabele slof
LAABB92004,positief,Heerlijk warm!
LAABB92004,positief,De pantoffels zijn heel zacht en comfortabel.
LAABB92004,positief,Zijn heerlijk warm
LAABB92004,positief,"Lekker warm, zitten comfortabel en gaan lang mee"
LAABB92004,positief,"Lekker warm en zacht, verbeterde anti slip"
LAABB92004,positief,Lekker zacht. Net als een ijsbeer  Daaag  Storm (3 jaar)
LAABB92004,positief,Warm en zacht
LAABB92004,positief,Hoe zacht de pantoffels zijn!
LAABB92004,positief,"superwarm, zacht"
LAABB92004,positief,Lekker warme voeten! Ik heb al meerdere pantoffels versleten en altijd koude voeten. Met deze sloffen geen last meer. Ik heb lekkere warme voetjes.
LAABB92004,neutraal,warmte en zachtheid
LAABB92004,positief,Ze zijn super zacht en heel warm... te lekker om uit te doen.
LAABB92004,positief,Heerlijk warm en zacht met anti slip!
LAABB92004,neutraal,Topslof!
LAABB92004,positief,Warm /Zacht....helemaal TopIets
LAABB92004,positief,Lekker zacht en warm. De sloffen sluiten goed om de voet heen
LAABB92004,positief,heerlijk zachte en warme pantoffels en ook nog mooi!
IABEE00009,positief,Net iets groter bestellen valt klein. Heb een halve maat meer besteld.
IABEE00009,neutraal,Kleuren
IABEE00009,neutraal,Geen
IABEE00009,positief,De maat is wel echt net aan.
IABEE00009,negatief,De zooltjes zijn wat aan de dunne kant. Ik heb zelf andere zooltjes erin gedaan.
IABEE00009,neutraal,Draag ze te kort om daar over te oordelen?
IABEE00009,neutraal,Geen verbeterpunten.
IABEE00009,negatief,Ik  denk dat de schoen iets naar binnen neigt.
IABEE00009,neutraal,iets kleiner ?twee maten groeter is better.
IABEE00009,negatief,"Jammer dat het van suede gemaakt is, had liever een schoen gehad die helemaal vegan was"
IABEE00009,neutraal,Geen!
IABEE00009,negatief,Vallen klein! Heb twee maten groter dan normaal.
IABEE00009,positief,Loopt erg lekker en zijn leuke sneakers
IABEE00009,positief,Het zijn prima loopschoenen.
IABEE00009,neutraal,Voldoet aan verwachtingen
IABEE00009,neutraal,Pasvorm
IABEE00009,positief,Mooi. Zitten superlekker
IABEE00009,positief,Toffe kleurencombinatie
IABEE00009,positief,zit heerlijk! Goede pasvorm! De schoenen vallen erg klein daarom is het aan te raden een maat groter te kopen.
IABEE00009,neutraal,Kleurstelling. Pasvorm.
IABEE00009,positief,"Mooie kleuren, zit lekker. Uniek."
IABEE00009,positief,Goede pasvorm
IABEE00009,positief,Heerlijke schoenen! Alsof je op Wolkjes loopt.
IABEE00009,positief,Schoenen lopen heel comfortabel. Hoeven niet ingelopen te worden.
IABEE00009,positief,Ontwerp. Mooie schoen
IABEE00009,positief,Het zit lekker en mooi
IABEE00009,positief,Heel comfortabel en krijg veel complimenten voor het uiterlijk
IABEE00009,positief,"Superleuke schoenen, die stevig en toch zacht aanvoelen. Goede kwaliteit en superleuk model!"
IABEE00009,positief,Zitten echt heel lekker!
B22ABB0009,negatief,"Heb wel gekeken naar de recensies  gelukkig, daar stond on dat ze klein uitvallen, en heb ze wat ruimer gekocht. Dus dat zou wel bij product omschrijving  kunnen  staan van Adidas. Voor de rest prime wandel schoenen."
B22ABB0009,neutraal,Geen
B22ABB0009,positief,Licht maar wel stevig snelle slijtage van de zool kan ik nog niet beoordelen (loop er net een week op)
B22ABB0009,neutraal,De uitstraling
B22ABB0009,positief,Lopen lekker Lekker warm Maat komt overeen met andere adidas schoenen
E22ALB0010,neutraal,"de schoen is opgebouwd uit verschillende delen, namelijk een Vilten binnenschoen, en een rubberen onderzijde gecombineerd met lederen bovenzijde.  Doordat de onderzijde van rubber is ademd de schoen niet, waardoor er condens ontstaat"
E22ALB0010,neutraal,Iets meer voetbed
E22ALB0010,negatief,"Buitenschoenen hadden aan de binnenkant een harde richel waar de schoen aan de schacht zit. Veroorzaakt nare blaren. Met een kartelmesje weggehaald, daarna geen problemen meer."
E22ALB0010,positief,De sneeuwschoen heeft een leuk maar low profile design.
E22ALB0010,positief,Soepel en de looks
E22ALB0010,positief,"Warm, uitneembare binnenschoen."
E22ALB0010,positief,Fijn dat er een rits sluiting aan de zijkant zit. Schoenen zijn anders bijna niet aan te krijgen
IABDF00012,positief,"- De prijs, zonder aanbieding had ik deze niet aangeschaft. - De inloop periode is best lang - ze zitten nu goed, maar als de pasvorm je niet goed zit kun je weinig doen met een andere vetering bovenin."
IABDF00012,neutraal,Moet de schoenen wel even inlopen
IABDF00012,neutraal,Geen
IABDF00012,neutraal,"Schoen heeft smalle pasvorm, f-maat, terwijl ik g heb"
IABDF00012,neutraal,Neen
IABDF00012,neutraal,Ik had er nog niet eerder van gehoord. Wellicht meer reclame / marketing voor de producten van AKU?
IABDF00012,negatief,Ze zijn wel duur...
IABDF00012,negatief,"De gebruikte veters, ze lopen stroef bij het aantrekken van de schoen."
IABDF00012,positief,"Voelt echt als een stoere herenschoen, niet lomp als de meeste wandelschoenen. Mooi gemaakt, goed design."
IABDF00012,positief,helemaal van leer mooie vormgeving
IABDF00012,positief,"Het is een mooie schoen, ziet er degelijk en comfortabel uit, maar ik kon hem niet goed testen, want veel te klein. Mijn gebruikelijk maat, 43, kwam ik niet in. Helaas geen grotere maat voorhanden."
IABDF00012,positief,"Design, souplesse materiaal , comfort bij wandelen. Ideale schoen als wandelschoen voor licht terrein. Daarnaast is er veel aandacht besteed aan duurzaamheid."
IABDF00012,neutraal,Styling en kwaliteit
IABDF00012,positief,Soepel
IABDF00012,positief,"Filosofie achter de schoen, duurzame gedachte. Model/design is erg mooi Soepel, je koopt er werkelijk meteen op weg!"
IABDF00012,positief,De kwaliteit voel je heel sterk.
IABDF00012,neutraal,"Uiterlijk, de casual looks."
HABCE10006,negatief,"Een beetje te opzichtig in deze kleurstelling, maar dat is persoonlijke smaak..."
HABCE10006,positief,Het zou fijn zijn als de schoen voorin iets breder was geweest. Daardoor de schoen een halve maat groter gekozen.
HABCE10006,neutraal,Geen.
HABCE10006,neutraal,Geen
HABCE10006,neutraal,Noop?
HABCE10006,neutraal,Nog niet ontdekt
HABCE10006,neutraal,Geen
HABCE10006,positief,"halve maten zijn wenselijk, ik zit tussen twee maten in."
HABCE10006,positief,"Fijne pasvorm, goede maatvoering."
HABCE10006,positief,"Sterk buitenmateriaal. Comfortabele demping. Goede, betrouwbare waterdichtheid. Zeer goed ademend. De Vectiv zool wikkelt erg prettig af. Veel grip!  Geschikt voor langere (25+ km) wandelingen."
HABCE10006,positief,Hele fijne en lichte schoen om mee te wandelen
HABCE10006,positief,Zitten heerlijk
HABCE10006,positief,Hele fijne stevige wandelschoen. Eindelijk een schoen die direct goed zit en nergens knelt.
HABCE10006,neutraal,Schoen voldoet aan mn eisen
HABCE10006,neutraal,Te kort in bezit
HABCE10006,positief,Perfect
HABCE10006,positief,goede pasvorm zelfs bij gebruik in 35>40 graden celcius geen zweetvoeten wikkelt heerlijk af soepele maar wel stevige zool voor lopen op rotsachtige ondergrond
HABCE10006,positief,Snelle levering en goede kwaliteit.
HABCE10006,positief,Sluit goed aan en loopt heerlijk
HABCE10006,negatief,zeer licht in gewicht. wikkeld de voet na wenning heerlijk af. geen moeie voeten na 25 km.
HABCE10006,positief,Zitcomfort is erg hoog. Waterdichtheid werkt goed. Geen zweetvoeten ondanks waterdicht membraam.
KABDE10025,positief,Niet voor mij uitstekende wandelschoen
KABDE10025,neutraal,Wreef wat ruimer maken
KABDE10025,negatief,"Knelt vreselijk bij de hiel en achillespees, ernstige blaren gekregen"
KABDE10025,neutraal,Tot nu toe niks waarop ik kan komen ?
KABDE10025,neutraal,Neuh
KABDE10025,positief,Perfecte pasvorm en heerlijke grip op slechte wandel en beboste paden
KABDE10025,positief,Lengte is prima alleen wat te strak op de wreef
KABDE10025,positief,Goed waterdicht; handig lusje aan de hiel om gemakkelijk aan te trekken
KABDE10025,neutraal,Afwikkeling bij lopen
KABDE10025,positief,"Lekkere pasvorm, als je loopt geef de schoen mee, makkelijk aan en uit trekken.   Mooi qua design!   Kan met alles aantrekken wandelen/ uiteten/ winkelen past overal goed bij!"
KABDE10025,positief,"Zit lekker, lichte schoen, heel comfortabel"
KABDE10025,positief,"Heerlijke wandelschoen. Ik gebruik hem vaak van en naar het bos. Loop licht, makkelijk schoon te maken. Blij mee."
IABEE00008,negatief,Hij valt klein uit dus in een maat groter gekocht
IABEE00008,neutraal,Geen
IABEE00008,neutraal,Je moet een maat groter bestellen
IABEE00008,neutraal,Andere veters.
IABEE00008,neutraal,Nog niet
IABEE00008,positief,De EU-maat van Karhu valt klein. Gelukkig wist ik dit al. Ik raad aan altijd een halve maat groter te nemen dan je normaal draagt.
IABEE00008,neutraal,Nee
IABEE00008,neutraal,Het zijn niet de goedkoopste schoenen.
IABEE00008,neutraal,Geen
IABEE00008,neutraal,-
IABEE00008,positief,"Schoenen vallen een maat kleiner dan normaal. Niet perse een verbeterpunt, maar wel goed om te weten als je ze online aanschaft."
IABEE00008,negatief,"Valt klein, maar ja dan neem je gewoon een maatje groter."
IABEE00008,positief,"Halve maat groter dan normaal moeten bestellen, daar moet je wel op letten. En het ze lopen lekker, maar er zit geen mega vering in"
IABEE00008,positief,Je moet een maat groter bestellen dan je normale schoenmaat
IABEE00008,negatief,Vallen klein. BESTEL EEN MAAT GROTER DAN NORMAAL
IABEE00008,negatief,Bestel 0.5 maat groter dan gewend
IABEE00008,neutraal,Heb ik niet
IABEE00008,positief,Maatvoering is kleiner dan normaal. Zorgen voor juiste maat
IABEE00008,neutraal,De geur
IABEE00008,neutraal,Geen
IABEE00008,negatief,"Koop een halve maat groter dan dat je normaal zou doen, de schoenen vallen wat klein."
IABEE00008,positief,Toffe look
IABEE00008,positief,"Prima pasvorm, kan er heerlijk mee wandelen."
IABEE00008,negatief,Lopen erg kekker
IABEE00008,positief,Lichte comfortabele schoen.
IABEE00008,positief,Nog mooier in het echt dan op de afbeelding en loopt heerlijk. Altijd rekening houden bij Karhu om een maatje groter te nemen.
IABEE00008,positief,"Ze zitten goed, wel een maat groter. Normaal 39 en heb op aanraden 40 genomen. Dat klopt"
IABEE00008,positief,Fijne lichte maar comfortable schoen
IABEE00008,positief,"Mooi, en lopen goed."
IABEE00008,positief,Mooi design en de sneakers lopen ook nog eens fijn!
IABEE00008,positief,Erg mooie schoen. Veel positieve reacties gehad
IABEE00008,positief,"Het zijn vette sneakers, maar ze zitten vooral heerlijk. Stevig, maar met voldoende demping."
IABEE00008,positief,"Prachtige kleur en design, comfortabele pasvorm.  Voor vrouwen is er geen grotere of kleinere maat nodig."
IABEE00008,positief,"Mooi, goede pasvorm.vallen wel klein!"
IABEE00008,positief,Goeie comfort. Loopt heerlijk!
IABEE00008,positief,Uniek  merk!
IABEE00008,neutraal,Zitten als pantoffels
IABEE00008,positief,"Zitten lekker, lopen heerlijk en staan leuk."
IABEE00008,positief,"Schoenen hebben een mooi design, zijn lekker warm en lopen als wolkjes."
IABEE00008,positief,Zit super lekker en ziet er goed uit!
IABEE00008,positief,Leuk en sportief model
IABEE00008,positief,Goede kwaliteit en origineel ontwerp
IABEE00008,positief,"Heerlijke schoenen, goede pasvorm."
IABEE00008,positief,Ik ken dit produkt al zeker 35 jaar en de kwaliteit is enkelt maar beter geworden en die was al perfect
IABEE00008,positief,Soepel en licht
IABEE00008,positief,"Uitstekende kwaliteit, goede demping en lopen als pantoffels."
IABEE00008,positief,"Zit heerlijk, en voor mij een pre, uitneembare binnenzool, zodat m'n eigen zooltjes erin kunnen. Goede kwaliteit, merk je aan alles. Zitten heerlijk en zien er ook nog heel mooi uit."
IABEE00008,positief,Lopen heerlijk
IABEE00008,neutraal,Comfort
IABEE00008,positief,Goede voetboog
IABEE00008,positief,Mooi design en lopen erg lekker
IABEE00008,neutraal,stijl en comfort
IABEE00008,positief,Top sneakers! Ze zitten enorm comfortabel en de gebruikte materialen zijn duidelijk van hoge kwaliteit. Aanrader.
HDFAC70028,neutraal,Veters
HDFAC70028,negatief,Niet geschikt voor een hele dag. Hoeft ook niet als het weerzo slecht is dat je ze nodig hebt.
HDFAC70028,neutraal,Heb ik nog niet kunnen vinden
HDFAC70028,positief,"Je moet er wel in met dikke sokken, of een maatje kleiner pakken (wat voor mij niet mogelijk was vanwege brede voeten) maar als je dikkere sokken gebruikt is deze echt alleen geschikt voor lage temperaturen als -15, anders dan krijg je aardige zweetvoeten.."
HDFAC70028,negatief,Binnen deel heeft neiging om mee naar boven te gaan bij uittrekken.
HDFAC70028,negatief,Iets te krap als je brede voeten hebt
HDFAC70028,positief,"Prijs mocht wel wat lager, maar ik verwacht dat de boot jaren mee gaat. Dus het is het tot nu toe waard. Ik heb ze nu een paar weken."
